Deal_ID,Initial_Group,Final_Classification,Classification_Confidence,Initial_Treatment,Final_Treatment,Main_DiD_Decision,Acquirer,Target,Completion_Year,Relative_Year,Calendar_Year,Post_Excluding_t0,Post_Including_t0,Treatment_x_Post,Revenue_m,Operating_Income_m,Net_Income_m,Total_Assets_m,Total_Debt_m,R_and_D_Expense_m,ROA_pct,Operating_Margin_pct,Leverage_pct,Patent_Family_Count,Citation_Weighted_Output,Cross_Border_Flag,Deal_Value_USD_m,Financial_Row_Complete,Patent_Row_Complete,Panel_Notes
CTL-0180,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,SBI Holdings Inc,Photonamic GmbH & Co KG,2016,-1,2015,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0180,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,SBI Holdings Inc,Photonamic GmbH & Co KG,2016,0,2016,0,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0180,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,SBI Holdings Inc,Photonamic GmbH & Co KG,2016,1,2017,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0180,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,SBI Holdings Inc,Photonamic GmbH & Co KG,2016,2,2018,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0180,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,SBI Holdings Inc,Photonamic GmbH & Co KG,2016,3,2019,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0181,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,"SBI Holdings, Inc.",Photonamic GmbH & Co KG,2016,-3,2013,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0181,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,"SBI Holdings, Inc.",Photonamic GmbH & Co KG,2016,-2,2014,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0181,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,"SBI Holdings, Inc.",Photonamic GmbH & Co KG,2016,-1,2015,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0181,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,"SBI Holdings, Inc.",Photonamic GmbH & Co KG,2016,0,2016,0,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0181,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,"SBI Holdings, Inc.",Photonamic GmbH & Co KG,2016,1,2017,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0181,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,"SBI Holdings, Inc.",Photonamic GmbH & Co KG,2016,2,2018,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0181,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,"SBI Holdings, Inc.",Photonamic GmbH & Co KG,2016,3,2019,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0182,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Abliva AB,Isomerase Therapeutics Ltd,2016,-3,2013,0,0,,,,,,,,,,,,,Unknown,1.0,No,No,
CTL-0182,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Abliva AB,Isomerase Therapeutics Ltd,2016,-2,2014,0,0,,,,,,,,,,,,,Unknown,1.0,No,No,
CTL-0182,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Abliva AB,Isomerase Therapeutics Ltd,2016,-1,2015,0,0,,,,,,,,,,,,,Unknown,1.0,No,No,
CTL-0182,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Abliva AB,Isomerase Therapeutics Ltd,2016,0,2016,0,1,,,,,,,,,,,,,Unknown,1.0,No,No,
CTL-0182,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Abliva AB,Isomerase Therapeutics Ltd,2016,1,2017,1,1,,,,,,,,,,,,,Unknown,1.0,No,No,
CTL-0182,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Abliva AB,Isomerase Therapeutics Ltd,2016,2,2018,1,1,,,,,,,,,,,,,Unknown,1.0,No,No,
CTL-0182,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Abliva AB,Isomerase Therapeutics Ltd,2016,3,2019,1,1,,,,,,,,,,,,,Unknown,1.0,No,No,
CTL-0183,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Abliva AB,Isomerase Therapeutics Ltd,2016,-3,2013,0,0,,,,,,,,,,,,,Unknown,1.0,No,No,
CTL-0183,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Abliva AB,Isomerase Therapeutics Ltd,2016,-2,2014,0,0,,,,,,,,,,,,,Unknown,1.0,No,No,
CTL-0183,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Abliva AB,Isomerase Therapeutics Ltd,2016,-1,2015,0,0,,,,,,,,,,,,,Unknown,1.0,No,No,
CTL-0183,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Abliva AB,Isomerase Therapeutics Ltd,2016,0,2016,0,1,,,,,,,,,,,,,Unknown,1.0,No,No,
CTL-0183,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Abliva AB,Isomerase Therapeutics Ltd,2016,1,2017,1,1,,,,,,,,,,,,,Unknown,1.0,No,No,
CTL-0183,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Abliva AB,Isomerase Therapeutics Ltd,2016,2,2018,1,1,,,,,,,,,,,,,Unknown,1.0,No,No,
CTL-0183,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Abliva AB,Isomerase Therapeutics Ltd,2016,3,2019,1,1,,,,,,,,,,,,,Unknown,1.0,No,No,
CTL-0184,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Relief Therapeutics Holding AG; Sonnet BioTherapeutics CH SA,THERAMetrics holding AG (Inactive); Sonnet BioTherapeutics CH SA,2016,-3,2013,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0184,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Relief Therapeutics Holding AG; Sonnet BioTherapeutics CH SA,THERAMetrics holding AG (Inactive); Sonnet BioTherapeutics CH SA,2016,-2,2014,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0184,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Relief Therapeutics Holding AG; Sonnet BioTherapeutics CH SA,THERAMetrics holding AG (Inactive); Sonnet BioTherapeutics CH SA,2016,-1,2015,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0184,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Relief Therapeutics Holding AG; Sonnet BioTherapeutics CH SA,THERAMetrics holding AG (Inactive); Sonnet BioTherapeutics CH SA,2016,0,2016,0,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0184,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Relief Therapeutics Holding AG; Sonnet BioTherapeutics CH SA,THERAMetrics holding AG (Inactive); Sonnet BioTherapeutics CH SA,2016,1,2017,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0184,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Relief Therapeutics Holding AG; Sonnet BioTherapeutics CH SA,THERAMetrics holding AG (Inactive); Sonnet BioTherapeutics CH SA,2016,2,2018,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0184,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Relief Therapeutics Holding AG; Sonnet BioTherapeutics CH SA,THERAMetrics holding AG (Inactive); Sonnet BioTherapeutics CH SA,2016,3,2019,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0185,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,S.A. Mithra pharmaceutical N.V.,Novalon SA,2015,-3,2012,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0185,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,S.A. Mithra pharmaceutical N.V.,Novalon SA,2015,-2,2013,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0185,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,S.A. Mithra pharmaceutical N.V.,Novalon SA,2015,-1,2014,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0185,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,S.A. Mithra pharmaceutical N.V.,Novalon SA,2015,0,2015,0,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0185,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,S.A. Mithra pharmaceutical N.V.,Novalon SA,2015,1,2016,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0185,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,S.A. Mithra pharmaceutical N.V.,Novalon SA,2015,2,2017,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0185,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,S.A. Mithra pharmaceutical N.V.,Novalon SA,2015,3,2018,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0186,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Swedbank Robur Fonder AB,Camurus AB,2015,-3,2012,0,0,,167.2438,,67.8918,168.292,,,,,,,,Unknown,,No,No,
CTL-0186,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Swedbank Robur Fonder AB,Camurus AB,2015,-2,2013,0,0,,196.8764,,95.8084,260.6994,,,,,,,,Unknown,,No,No,
CTL-0186,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Swedbank Robur Fonder AB,Camurus AB,2015,-1,2014,0,0,,205.7777,,4.23,215.8943,,,,,,,,Unknown,,No,No,
CTL-0186,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Swedbank Robur Fonder AB,Camurus AB,2015,0,2015,0,1,,195.0318,,3.9221,209.5323,,,,,,,,Unknown,,No,No,
CTL-0186,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Swedbank Robur Fonder AB,Camurus AB,2015,1,2016,1,1,,182.6237,,4.9761,192.6005,,,,,,,,Unknown,,No,No,
CTL-0186,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Swedbank Robur Fonder AB,Camurus AB,2015,2,2017,1,1,,202.317,,1.39,242.7621,,,,,,,,Unknown,,No,No,
CTL-0186,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Swedbank Robur Fonder AB,Camurus AB,2015,3,2018,1,1,,242.6511,,1.8638,275.2399,,,,,,,,Unknown,,No,No,
CTL-0187,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,BioGaia AB,MetaboGen AB,2015,-3,2012,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0187,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,BioGaia AB,MetaboGen AB,2015,-2,2013,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0187,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,BioGaia AB,MetaboGen AB,2015,-1,2014,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0187,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,BioGaia AB,MetaboGen AB,2015,0,2015,0,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0187,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,BioGaia AB,MetaboGen AB,2015,1,2016,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0187,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,BioGaia AB,MetaboGen AB,2015,2,2017,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0187,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,BioGaia AB,MetaboGen AB,2015,3,2018,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0188,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,ReproCELL Inc,Biopta Ltd,2015,-3,2012,0,0,,,,,,,,,,,,,Unknown,8.0,No,No,
CTL-0188,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,ReproCELL Inc,Biopta Ltd,2015,-2,2013,0,0,,,,,,,,,,,,,Unknown,8.0,No,No,
CTL-0188,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,ReproCELL Inc,Biopta Ltd,2015,-1,2014,0,0,,,,,,,,,,,,,Unknown,8.0,No,No,
CTL-0188,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,ReproCELL Inc,Biopta Ltd,2015,0,2015,0,1,,,,,,,,,,,,,Unknown,8.0,No,No,
CTL-0188,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,ReproCELL Inc,Biopta Ltd,2015,1,2016,1,1,,,,,,,,,,,,,Unknown,8.0,No,No,
CTL-0188,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,ReproCELL Inc,Biopta Ltd,2015,2,2017,1,1,,,,,,,,,,,,,Unknown,8.0,No,No,
CTL-0188,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,ReproCELL Inc,Biopta Ltd,2015,3,2018,1,1,,,,,,,,,,,,,Unknown,8.0,No,No,
CTL-0189,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,GROUPE SYNERLAB,Synerlab Group,2015,-3,2012,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0189,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,GROUPE SYNERLAB,Synerlab Group,2015,-2,2013,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0189,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,GROUPE SYNERLAB,Synerlab Group,2015,-1,2014,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0189,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,GROUPE SYNERLAB,Synerlab Group,2015,0,2015,0,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0189,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,GROUPE SYNERLAB,Synerlab Group,2015,1,2016,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0189,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,GROUPE SYNERLAB,Synerlab Group,2015,2,2017,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0189,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,GROUPE SYNERLAB,Synerlab Group,2015,3,2018,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0190,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,IXICO Plc,Optimal Medicine Ltd,2015,-3,2012,0,0,,,,,,,,,,,,,Unknown,2.0,No,No,
CTL-0190,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,IXICO Plc,Optimal Medicine Ltd,2015,-2,2013,0,0,,,,,,,,,,,,,Unknown,2.0,No,No,
CTL-0190,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,IXICO Plc,Optimal Medicine Ltd,2015,-1,2014,0,0,,,,,,,,,,,,,Unknown,2.0,No,No,
CTL-0190,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,IXICO Plc,Optimal Medicine Ltd,2015,0,2015,0,1,,,,,,,,,,,,,Unknown,2.0,No,No,
CTL-0190,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,IXICO Plc,Optimal Medicine Ltd,2015,1,2016,1,1,,,,,,,,,,,,,Unknown,2.0,No,No,
CTL-0190,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,IXICO Plc,Optimal Medicine Ltd,2015,2,2017,1,1,,,,,,,,,,,,,Unknown,2.0,No,No,
CTL-0190,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,IXICO Plc,Optimal Medicine Ltd,2015,3,2018,1,1,,,,,,,,,,,,,Unknown,2.0,No,No,
CTL-0191,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,"Charles River Laboratories International, Inc.",Oncotest GmbH,2015,-3,2012,0,0,,,,,,,,,,,,,Unknown,38.0,No,No,
CTL-0191,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,"Charles River Laboratories International, Inc.",Oncotest GmbH,2015,-2,2013,0,0,,,,,,,,,,,,,Unknown,38.0,No,No,
CTL-0191,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,"Charles River Laboratories International, Inc.",Oncotest GmbH,2015,-1,2014,0,0,,,,,,,,,,,,,Unknown,38.0,No,No,
CTL-0191,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,"Charles River Laboratories International, Inc.",Oncotest GmbH,2015,0,2015,0,1,,,,,,,,,,,,,Unknown,38.0,No,No,
CTL-0191,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,"Charles River Laboratories International, Inc.",Oncotest GmbH,2015,1,2016,1,1,,,,,,,,,,,,,Unknown,38.0,No,No,
CTL-0191,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,"Charles River Laboratories International, Inc.",Oncotest GmbH,2015,2,2017,1,1,,,,,,,,,,,,,Unknown,38.0,No,No,
CTL-0191,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,"Charles River Laboratories International, Inc.",Oncotest GmbH,2015,3,2018,1,1,,,,,,,,,,,,,Unknown,38.0,No,No,
CTL-0192,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Undisclosed,Biomax SA,2015,-3,2012,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0192,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Undisclosed,Biomax SA,2015,-2,2013,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0192,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Undisclosed,Biomax SA,2015,-1,2014,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0192,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Undisclosed,Biomax SA,2015,0,2015,0,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0192,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Undisclosed,Biomax SA,2015,1,2016,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0192,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Undisclosed,Biomax SA,2015,2,2017,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0192,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Undisclosed,Biomax SA,2015,3,2018,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0193,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,SalvaRx Group Plc,SalvaRx Ltd,2016,-3,2013,0,0,,,,,,,,,,,,,Unknown,12.0,No,No,
CTL-0193,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,SalvaRx Group Plc,SalvaRx Ltd,2016,-2,2014,0,0,,,,,,,,,,,,,Unknown,12.0,No,No,
CTL-0193,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,SalvaRx Group Plc,SalvaRx Ltd,2016,-1,2015,0,0,,,,,,,,,,,,,Unknown,12.0,No,No,
CTL-0193,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,SalvaRx Group Plc,SalvaRx Ltd,2016,0,2016,0,1,,,,,,,,,,,,,Unknown,12.0,No,No,
CTL-0193,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,SalvaRx Group Plc,SalvaRx Ltd,2016,1,2017,1,1,,,,,,,,,,,,,Unknown,12.0,No,No,
CTL-0193,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,SalvaRx Group Plc,SalvaRx Ltd,2016,2,2018,1,1,,,,,,,,,,,,,Unknown,12.0,No,No,
CTL-0193,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,SalvaRx Group Plc,SalvaRx Ltd,2016,3,2019,1,1,,,,,,,,,,,,,Unknown,12.0,No,No,
CTL-0194,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Tarrex Biopharma Ltd,Aranda Pharma Ltd,2015,-3,2012,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0194,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Tarrex Biopharma Ltd,Aranda Pharma Ltd,2015,-2,2013,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0194,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Tarrex Biopharma Ltd,Aranda Pharma Ltd,2015,-1,2014,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0194,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Tarrex Biopharma Ltd,Aranda Pharma Ltd,2015,0,2015,0,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0194,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Tarrex Biopharma Ltd,Aranda Pharma Ltd,2015,1,2016,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0194,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Tarrex Biopharma Ltd,Aranda Pharma Ltd,2015,2,2017,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0194,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Tarrex Biopharma Ltd,Aranda Pharma Ltd,2015,3,2018,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0195,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Sergej Ovodov; Alexander Knoll,BioGenes GmbH,2015,-3,2012,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0195,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Sergej Ovodov; Alexander Knoll,BioGenes GmbH,2015,-2,2013,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0195,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Sergej Ovodov; Alexander Knoll,BioGenes GmbH,2015,-1,2014,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0195,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Sergej Ovodov; Alexander Knoll,BioGenes GmbH,2015,0,2015,0,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0195,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Sergej Ovodov; Alexander Knoll,BioGenes GmbH,2015,1,2016,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0195,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Sergej Ovodov; Alexander Knoll,BioGenes GmbH,2015,2,2017,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0195,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Sergej Ovodov; Alexander Knoll,BioGenes GmbH,2015,3,2018,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0196,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Amryt Pharma Plc,Amryt GmbH,2016,-3,2013,0,0,,,,,,,,,,,,,Unknown,59.0,No,No,
CTL-0196,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Amryt Pharma Plc,Amryt GmbH,2016,-2,2014,0,0,,,,,,,,,,,,,Unknown,59.0,No,No,
CTL-0196,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Amryt Pharma Plc,Amryt GmbH,2016,-1,2015,0,0,,,,,,,,,,,,,Unknown,59.0,No,No,
CTL-0196,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Amryt Pharma Plc,Amryt GmbH,2016,0,2016,0,1,,,,,,,,,,,,,Unknown,59.0,No,No,
CTL-0196,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Amryt Pharma Plc,Amryt GmbH,2016,1,2017,1,1,,,,,,,,,,,,,Unknown,59.0,No,No,
CTL-0196,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Amryt Pharma Plc,Amryt GmbH,2016,2,2018,1,1,,,,,,,,,,,,,Unknown,59.0,No,No,
CTL-0196,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Amryt Pharma Plc,Amryt GmbH,2016,3,2019,1,1,,,,,,,,,,,,,Unknown,59.0,No,No,
CTL-0197,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Omnicare Holding GmbH & Co KG,Omnicare Holding GmbH & Co KG; Megapharm GmbH,2015,-3,2012,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0197,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Omnicare Holding GmbH & Co KG,Omnicare Holding GmbH & Co KG; Megapharm GmbH,2015,-2,2013,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0197,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Omnicare Holding GmbH & Co KG,Omnicare Holding GmbH & Co KG; Megapharm GmbH,2015,-1,2014,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0197,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Omnicare Holding GmbH & Co KG,Omnicare Holding GmbH & Co KG; Megapharm GmbH,2015,0,2015,0,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0197,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Omnicare Holding GmbH & Co KG,Omnicare Holding GmbH & Co KG; Megapharm GmbH,2015,1,2016,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0197,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Omnicare Holding GmbH & Co KG,Omnicare Holding GmbH & Co KG; Megapharm GmbH,2015,2,2017,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0197,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Omnicare Holding GmbH & Co KG,Omnicare Holding GmbH & Co KG; Megapharm GmbH,2015,3,2018,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0198,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Ethypharm S.A,Ethypharm UK Ltd,2015,-3,2012,0,0,,155.9248,24.7636,24.8551,174.7173,,,15.4618,15.8817,,3.0,,Unknown,,No,No,
